,Job_Name,Link,Machine Learning,Big Data,NLP,Visualisation,Data Mining/Analytics,Deep Learning,Mathematics,Object-oriented programming,Python,R,Java,Scala,C/C++,MATLAB,Excel,SAS,SQL/databases,NoSQL,SPSS,Stata,AWS Cloud,Google Cloud,Databricks,Azure,IBM,API,Operations research,DevOps,Git,Critical Thinking,Effective Communication,Problem Solving,Team building,Work Ethic,Project Management,Time Management,Management,Innovation,Leadership,SDLC,Decision Making,Consulting
352,Data Scientist - Price Point – Start-up company,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwERrUnPJ5do2Rg_PP08KE4FBCIF24koHLu3ObvtL-8ay_67oGXLdVjd7GbXm0KWunQsqrQIVtTD6Aj2BkcfD-QyDqmG_M-iFiiAUQ2t4yjb_R5pwhG5YndAUrygSdAsRxOc455pEhUMWyQnkbbD7Yt00pMdnSQN_l-uFeD15MSQ2e296T80NYy7TQMEKH8rsXxecpXCk4zQ9hhG2VdlZDBRFzjKqdWvTLxm2knKLUD3BjjiVV4-14LcTeluJykhSQ7LhoDGJrC75hnO-M_Ik4kPS6JR2aTldV0zrbesRgUzDhRh0DzWL5KxvLhtPakjIa4pzfkPSlfY6t5FZHCyPOtKjrcatXydgnpf9XFoy8khA08gY0bi7rzuTx2LoM0wnnTHl8D1gUmQbNo3F9USQ8nyBoCV68cEhDMw==&p=26&fvj=0&vjs=3,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"Data Scientist, Financial Crimes and Cybersecurity, Senior Associate",https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CFuo8Y6gfchSUHQ1--N7NldjQkI7yBNtHdUdaTqsTp_wgBx-mCezkojpE1FqImCDcdMpTknceFKa1yqHEfg7eAzIRiEPi0KnsHBrUZqxbRZ7zRnwJLbU1gJumxWF0-bCwuOKher6Wuzrh9SqRxKGwEj9kdBxL0AjA7KeiZfvgELk-85K29g-GCCAr24pu5W0frOSuvwoLhqwfzKN2fi5wl2Rk-dD-9DsIOVYxX-Cv9wN9wHI5RB6Yai3UNeYVspofIz0eZWVmmuPavpnEU1vrfd4II7XIzJMMkgQdjdKJ2Zq2QdvjAeIaZelsG8Fi3QNBGLYTE0kVFrR36co5cjHu7nCGATAqVXiFGpgb14FTAdhLoEDSGZS_PxWb2lKNndrSQeogU8zli1fFK1nPlcpelEJjxFDGAo0OYI8V0CtMLLkRcPwQuXoL9rAukA2nSDt2MwbMRZWiVW5PXhPmOl1EhVAAlyYndivVCsPoW0mbmt7BUUBpRyO5NtUWCMttTYqXOhdQBqQLm2cXm-Db2mreg4ZytL1N6vn8y9sJUTll0swfoj8wniNQ99q2ujVP0rlSTuGIMSaCOyJVOXLzU5TiZ_mchmFrwKrrWSQbd3zzF2G5S8KgpYWvR&p=27&fvj=0&vjs=3,1,,,,1,,,,1,1,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,,1,1,1,,,1
354,Senior Software Engineer - Machine Learning,https://www.indeed.ca/rc/clk?jk=d1b180386c1ef2d6&fccid=5434780ac3971e0d&vjs=3,1,1,,,1,1,1,,1,,,,,,1,,,,,,1,1,,1,,,,,,1,1,,,,,,,,,,,
355,Machine Learning System Engineer,https://www.indeed.ca/rc/clk?jk=0e59f0ab16ce489f&fccid=d40ebe11fc879426&vjs=3,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"Senior Consultant Actuarial, Rewards and Analytics P&C",https://www.indeed.ca/rc/clk?jk=76e81750ad22e34e&fccid=9e215d88a6b33622&vjs=3,1,,,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,,,,1
357,Analyst - Advanced Analytics Team,https://www.indeed.ca/rc/clk?jk=0905318e0502b2d7&fccid=1c4aa3d5a92746d4&vjs=3,1,1,,,1,,,,1,1,,,,,1,,,,,,,,,1,,,,,,1,1,1,,1,,,1,1,,,,1
358,Machine Learning SW/Compiler Applied Research Engineer,https://www.indeed.ca/rc/clk?jk=06b26484dcbeb53d&fccid=d40ebe11fc879426&vjs=3,1,,,,,1,,1,1,,,,1,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,
359,Machine Learning Software Engineer Sr.,https://www.indeed.ca/rc/clk?jk=4fb76f739649b47e&fccid=d40ebe11fc879426&vjs=3,1,,,,,1,1,,1,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,
360,Sr Machine Learning Product Engineer,https://www.indeed.ca/rc/clk?jk=ad97eb5d031bdbfd&fccid=d7114f1cac8d0711&vjs=3,1,1,,,,1,,,1,,1,1,1,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,
361,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=06af34e7c2ef706f&fccid=e58b98011df8b83e&vjs=3,1,,,1,,1,1,,1,,,1,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,
362,"Machine Learning Engineering Technical Lead, Self Driving",https://www.indeed.ca/rc/clk?jk=b6421f4b7f58a5be&fccid=f766f8bfbc3effb7&vjs=3,1,1,,,,1,,,1,,,1,1,,1,,,1,,,,,,,,,,,,1,1,1,,,,,1,1,1,,,
363,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=3d37eb916c8d5806&fccid=902725744ef10f3f&vjs=3,1,1,1,,,1,1,,1,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,,,1,,
364,"Sr. Software Engineer - FullStack, AI Platform Service",https://www.indeed.ca/rc/clk?jk=fbef621a0480ad4f&fccid=8dd694db65727106&vjs=3,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,
365,"Director, Name Screening, AML/ATF Models and Analytics",https://www.indeed.ca/rc/clk?jk=a79bcf89b4930e08&fccid=3002307a9e5b4706&vjs=3,1,,,,1,1,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
366,Senior Machine Learning Engineer - Speech Recognition,https://www.indeed.ca/rc/clk?jk=304933f28a212d17&fccid=80413c126d4e4312&vjs=3,1,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Principal Engineer – Natural Language Processing,https://www.indeed.ca/rc/clk?jk=77e15a966bb29427&fccid=186cb782756b7dbf&vjs=3,,,1,,,1,,,,,,,,,1,,,,,,1,,,,1,,,,,1,1,,,,,,1,,,,,
368,Technical Specialist - Senior Finance Master Data Analyst,https://www.indeed.ca/rc/clk?jk=adfcc078806316d4&fccid=3a429036b3725efa&vjs=3,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,
369,Principal Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=d7f3a252ecc7da55&fccid=f3e403e0f1d59b84&vjs=3,1,1,1,,1,1,,,1,,1,1,1,,,,1,,,,1,1,,1,,,,,1,1,,,,,,,1,1,,1,,
370,Senior Machine Learning System Software Engineer,https://www.indeed.ca/rc/clk?jk=c3c1181407f58cd7&fccid=d40ebe11fc879426&vjs=3,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Software Development Engineer - Machine Learning,https://www.indeed.ca/rc/clk?jk=125127dff30ff4e7&fccid=fe2d21eef233e94a&vjs=3,1,,,,,1,,1,,,,1,1,,1,,1,,,,1,,,,,,,,,1,1,1,,,,,,,,1,,
372,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=26c8142077632cd4&fccid=186cb782756b7dbf&vjs=3,1,1,,,1,1,,,1,1,,1,1,,1,,1,,,,,,,,,,,,,,1,,,,,,1,,,,,
373,Senior Software Engineer (Machine Learning Platform),https://www.indeed.ca/rc/clk?jk=238b4ef79f53cd91&fccid=d8ca090bd1ad5f9d&vjs=3,1,1,,,,,,,1,,,,,,,,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,
374,Senior Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEeCaKVRyV_uwnQ0WZWsfo1bn6WZeEBuu9sU3EZXbsctoqXEI3pYPLgSyBty4p-CKJVlNJuqhH5RgZux2kej8PJgnpdx0xJ87akJDdxHwJfI-PqhHevZufqNsW5rwnOOilsZ39YGbvxVDg9miLgFhjEMcBfoKaP7uKydclBvn_gZOB8dVPe-Bq_5VVa9BWr4ga_A_Bxre6zMt8mzX1Y2WqmcAKEQjsV3jDVXg5r_fnFNPCuoczEJyEW-UqnDVgijbsU35RixqBvK-N8oTk2RcJSvLWrf-9WzFocCAO-cZgVC3muxN44gyBRV-Gx3L_1nKWc1gUoqGMHHY1Q3L99PAAgopBu779UHXpF7ceNHGKr-TCIaTv2UEF4aFUNODZSPuiCPX9YvOGFKJcZC7hPF2i-JUXSblN_RE2N3bfKX69VrZf3ZO7hbE2Q8eu603M_wwZB6S7ijSTG9vi40jIXu42CBU2HxKyqufA0NokCnrBfoF_UPoeSLrb-E=&p=20&fvj=0&vjs=3,1,,1,,1,1,1,,1,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,
375,Python Data Scientist - Research and Engineering,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BFUzwZI7hB6sL3-1CSRuneG5TadXY2WMHKQsf1P6r6k45m7TN6EVbfDXe_axt3BS7b6n5egkEfAym44vnFG7hMQfQR9CMQJY7kizhXvr3KH6LDtowaKUEt7PpbGXqDrHT7Jth6vyLAa51j_VZf5cBffg5pBda816ZUiy6m73uas4KwZqQAMlPN4BVsHspwrc0XN_0BHRo2TejtLZTz0RHHAfb6jKY9XahXA4jOGbOzyvfmt_5LnOy1cn7w5tOH7_gypmsEI9uS-Wo5dzaOGyiJiay0elx75s0PvCGBr5F92fvAWwfXQpmd9g2jP4-WLjvz7CtcXSl5yNNTaL3MfoVm6gcjCsAwNerLw-kuELI8a9t84N-oQO8SRMi_ovtw5TILm7f7maCV8SGhXUhG-sHed7WVi3MGZPJ7RGTTtn679F2HkZiHUFrbMtTMBco3JykltDDk0T3YVZ3-IAM0BrVcnw2k4PajeIR6_8wAf-YwUA==&p=21&fvj=1&vjs=3,1,1,1,1,1,1,1,,1,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,1,1,,,
376,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DznJ5LOB8Sxa7QeEp9Xu-7tmqymb8VetCdACJvEZcmjLc7NxI4nl05s9y4FYYvp4ZyoOtZSbXRe2a3zpGcFuqApy31lt2V0W7jSAKgf8m4RxlrxXtm2Yi7bMznNljQDNFsAXrnOWrm8s-G4yQ2XN3llIVSvPkOSYgtHJvGe8WNtKRBIZbDCl55GC_kVTv0zcQu4mrIbHHwlHxoz5lUpzNuVFVtFTVkSywV0GzzJf2hS2TlKkq-QUWwrhGqhw6qxqSHNOYQVaafUBU6a8qeLCUchPdNUDqedD8tpPZYS9YNw_mj4IZvtoyskXPR5HmnFoMpJHZiia9j9cj1oHTApSVWdAQ46IBarRJTnR_aaC-FpqgaTE1oAmu_KKKgtz76gQt89ofGorCVGOuQF29WU2OJfft_pRaCVZ5aLA_RuchVlLVCvAi80vMP0_D_7ePD0IE=&p=22&fvj=1&vjs=3,1,1,1,1,1,,,,1,,,,,,1,,1,,,,1,1,,1,,,,,1,1,1,1,1,1,1,1,1,1,,,,
377,Big Data Instructor,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CYMvVl1R3x4HhPmDe20s-Dsm8iEII5uyjFc-sLJEUXzLh2VAYLKF2jRQ5wKCQUQVEJBRfM7UITcbgLYL356kofBJUIJujXzN2DBReUeYkT1QzGkRR1PNVAGuESHqOPpvZdtigSrw45ao3-nzuu-x3yMyS3cTLhaTbB6EkBd7cmBZ5Cy4nNTE67bwsKtYb2DXN_vZWUbDoarn7KrnzzJD9wZSWmV-3NszQim9psL09CKGhgOiQ41cLXaVoF9y2AUREW2ilrnvoATQxhObQKlDE1afJ54MOro5zbKQ1SMUVLKeCYoRJ3aFEm_OY-uWb9AI6Htx8L_f2EDMPx0Ol44rPqTt88OEYc-9wfS5E0YIxveDMbKOGdhxpOJDJUB2GegZgb24bC_CBSvUY3KmeDtW-0RuHzzgeq_HQJL79YFaT2okFHO15iuiVzvgGOLVh4zuADjM-u1mtAEw==&p=23&fvj=1&vjs=3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
378,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AXBtxsLe9m2KRj_jCBdk184ANefrLFEPSzBzUevTHxVwzdFFWiCuUFfaZuy5dwRaMj5mCL0UEU0zImT-niN5AwOtL7_oWvk0ODx5hsNu4bQngYuf22su9ZAmnXrFu6_RTciQEPhjyJuMTyRq5voyJQoLFiGOz0vYxEgL2oQm_XVq0JoSuVzvRszPzOztfErTPN9C1kZPxTex2CUDUiA2TavdOTH2JdgqZ6yMUzEp3IzJPJ0mBq_DsluHyVF7Md0h3gRxFDGQ9CkDnPNkX-raf5JRfv6WHGq6SNiGt5L2kMgBd3a8Leo0T1ybABjsK0Z8WYtDhK7R7zv210LeL8LAEjdQRrl-JOwMeGgW40XLrGI3WIoN1WIGTL0AQvZ4DZY2amEVdYLQvCQOUbiCdnEbYmPLCBGq6lwbh-M41spQWU6RdLk0fiAdT_XocS3xQjIFI3z7Lrn6miVsu6avpQGuxQb1wosvC8zAg=&p=24&fvj=1&vjs=3,,,,,1,1,,,,,,,,,1,1,1,,,,,,,,,,,,1,1,,,,,,,1,,,,,
379,Big Data Operations Specialist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DfaJzxeKsHg3yNa09Lu8cQQduvjegwzxl5yjE4sdO8aCQ7r433WSCgz7HcYFllrIDsHBe4z3rcFtA5i1J5G4FbQMDoOPjw874oHHM5HAs3M9-kNVuGFDx-C2Qyis7Vbs-NfuFaJ6u0bZw_pp4CQuhtaewMu6iFdeidiUiXvvhPEz8Bt7fj2v5J0e58085ivKVoWngAos9xRjq2GMqqPQoOOfmDQQujG4XQ80x5ocb39XppMXX2u-eMhnwh7_rMg8ODQZM6zPhE1TrUWJGcvh6-yJLEaENgwhhh0saMGOVa9j_hbL3rEiYBVyz0Y2lA8Ye23sW17vMQXwytmphEjY-Y4NVQPQam7J8qxPwCLuqivXU0RS8jr-I7VjzDV0W9fa0GSbxjwSlla6FTskipNRm0LR4GAVxal6R5esevzCml5Ua4adIVRJ251RRhXD3gSZOTWS8JyiQidSkQQo6XrTTTHyoAa7BYjnEaLV7WYDEwKnWG_BCfP-x23TUr1czE1qrr5r0HS4Mlwm09CaDTV1ptQxt3V6zUDMRZk3oIHE04QmBfM4LTeqDzpvqtohiwXe4=&p=25&fvj=0&vjs=3,,1,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,1,1,,1,,,
380,Data Scientist - Price Point – Start-up company,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwEXEsguNz14DM142uBZwCAjNYVJGiAFrbebxqfttqlBOGOWZdxhLbh7vUXdNrtItRLqyuKTMZP9Qxohxjyeso2xfi3vZ5-xAyRIBp2dFkAzFtgZKXaXoYr1swxXJYs5mHIkVlOvD3UnuFFbIDYI4MbVtXw1kyPyC6YLNoddZ5JBRqsGLsRK-emzaFmxOXqf5VUxCriKPCkKdz7YlDcYQV9a4ZTbudtT28LUeDJJoHK6SlVo3s0IfniqNio4dDRDkgeaMD30mcsPm9b9jaPkIsXzHIlvmBPvBRg28iJfJbQKws1PRgunbk7yCxG4BPGZo6k47MPF2LGe8OHekWejdG9y1GEKYN9Cy3Z43RAMJjtmrCIpHC3vqc3LYIk8OzIhW4oJJD6ktU4VYWlsA-ZY7SkzFZQLxeZ4W7_g==&p=26&fvj=0&vjs=3,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,"Data Scientist, Financial Crimes and Cybersecurity, Senior Associate",https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CFuo8Y6gfchSUHQ1--N7NldjQkI7yBNtHdUdaTqsTp_wgBx-mCezkojpE1FqImCDcdMpTknceFKa1yqHEfg7eAzIRiEPi0KnsHBrUZqxbRZ7zRnwJLbU1gJumxWF0-bCwuOKher6Wuzrh9SqRxKGwEj9kdBxL0AjBibJBUm7zxkD9ruORAingW6ag2WiMNDKq1MAcv734KjhkkH4Bdp73yfZm_6Fm14sGLoPAuMVcb9sm2LwZ-xoM_a6kMAnRtMrt-Y79a9zpO3n5HawuE7C6ZRZfXfhkkV_Cm6xvv1M0bTtsGeX3i6zeDtBUc7YuY2IhC8c0R10Vk-LBZpV2GBxSsf98A0CIWzL4V8U5n7He54YUCakIQ8gYjKw0NH4qk4uCZ4V5b6wsv_buahMvtaJMQrN4HRmChyPqYSHy58F0UcyZCLwco9QTZmBomCcTDJHdtSbydployX9BroM7msCdujNF34eiTZ4aN1sR1V8mA-3mDk0oXBhkifxsIB-kyd2XX9u4c7EB8zoQuSoattruM22QNhg9ShEBFQ_cNJBs0NUYDktZnHc1eI6yCHq8ZE9ZvZhksNZuN7jXgquGYwWsZYHxVnRizDtW9ssyfmEtxpimEtAafjwhw&p=27&fvj=0&vjs=3,1,,,,1,,,,1,1,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,,1,1,1,,,1
