,Job_Name,Link,Job_Location,Mathematics,Statistics,Linear Algebra,Python,R,Java,Scala,C/C++,MATLAB,Excel,SAS,Object-oriented programming,SQL/databases,NoSQL,SPSS,Stata,Access,Data Mining/Analytics,Visualisation,Tableau,Power BI,Matplot,Machine Learning,KNN,SVM,K-means,Multivariate Analysis,Regression,Classification,NLP,Deep Learning,Time-series,Simulation,Big Data,AWS Cloud,Google Cloud,Databricks,Azure,IBM Cloud,API,Operations research,DevOps,Git,SDLC,Critical Thinking,Effective Communication,Problem Solving,Team building,Work Ethic,Project Management,Time Management,Management,Innovation,Leadership,Decision Making,Consulting
136,Big Data Operations Specialist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DfaJzxeKsHg3yNa09Lu8cQQduvjegwzxl5yjE4sdO8aCQ7r433WSCgz7HcYFllrIDsHBe4z3rcFtA5i1J5G4FbQMDoOPjw874oHHM5HAs3M9-kNVuGFDx-C2Qyis7Vbs-NfuFaJ6u0bZw_pp4CQuhtRoP4pIOFV-qEowFCJ_EiLE5aGryNrdrWcDFCGTc617SdYMUisi4su9mAA-EYpStSwCqOrELsO0JKW5g_idj9hZbeQtbvklT9DjX8VfS4dCSIjhOiLlGaeswXf2Ne3XgjYstFPaYte2xQcSzkPn1y6ssUwjKVEZfVKCKDJiEQUNWYFbOnyZ77WQXPn1n2DIk2sNiNKcc0FUm4Wju4le44kXjDSXUG7FEEyoEvwrnGYLKPRmLNHan8wamADsNFXO5Mq_U0tRT_-ZFv5aKtpPnFOtpBK0pvRqb0Qaaqc01Xk5RzjUvaSVpzsuvlVQmsBcnBb0-xb5ND0FSLZ97kGukA1vVNZIgHui0sQ9U11gN0PiwoHlBCADKEOiKj2j-nlzBIV9WGG9SoB-BlDDYFsENMmDd01ipgAmR-bAwZojNe92E=&p=25&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,1,,1,,
137,Data Scientist - Price Point ?€? Start-up company,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwEQcHnIyvh1gPnXAD4BUb283s9opBXLs42aTt00juRNCD7uBa2RSUMOo7x-ghQu1SSLz_TW2IP85eCKEdouHriYlUU48QuGNeHbvdz9qEanU_Gxk2C6Jif_bul_gaGWbWUoTttlIlbZNUHwWKYBth1k6nvthW8LUEDeK8xr-sflgmndpVv-7tJDUqB2m1UafaO6nr2Gb9iv9eU6RZb0J0ylJKLbg7rT-OiySzENjxXKXAQIrOk__ZdfBsgDRP5zkU3y65_dUgYzz4-r3G4nxflIM43UWnzKJhGCCSI3KrGt4CVchQhZw0kzJLvXJ--A1CfaATGBNSqkxahqER-ecpF2dR9P6r_DoGL8UMWvDlU_YFJg-afAZlZEBoZ3uDION77S-l2-Th4JdtBeqO03sznFQo-vZ9adwvdg==&p=26&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
138,"Data Scientist, Financial Crimes and Cybersecurity, Senior Associate",https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CFuo8Y6gfchSUHQ1--N7NldjQkI7yBNtHdUdaTqsTp_wgBx-mCezkojpE1FqImCDcdMpTknceFKa1yqHEfg7eAzIRiEPi0KnsHBrUZqxbRZ7zRnwJLbU1gJumxWF0-bCwuOKher6Wuzrh9SqRxKGwEK4lbWtiFYzfXwpvuacIZgJrmhA-JPT991QF5c_SOYL7M1XKII86EVes2R7qH7iKFVCEXzx7InqoWN_dNv4Ccdk261OWYMZrY40bohGi7yVZzSjV8rhVCvWQCVN66PLmqQt2lu7lI1H_NErjFQ1V90rcXQrPJaoqx4zMLxnKPSbKqiFRqhErMCxeewSkIfHzEnvbMvp2jPuQCePahzVi8dQujcMOGN2fMPkhwTKhVPfgNvUDNQoZLEnc3PiqPP57exIZw1Wlphr5-1MWd-gqxOzi-9vbVNpO6yV0xgZS5DPbzwfQwEca9xLE1pz-WMGrluacjsFDG__EbS_WEp8VmHqJWCCflFG28UxFZFajvOKTcFHD2IL00zxmD_kKYQnyopEGodqecElFU7GvzJBnQZUvQGUTotIeWuygU1OJdCNk7hSBG5mjKT3yT_W5TTi0OJb8SpsDV5x4CwD8mC8sYH2_j7nHdjX1h&p=27&fvj=0&vjs=3,Toronto,,,,1,1,,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,1,1,,1
139,Senior Big Data Developer,https://www.indeed.ca/rc/clk?jk=36c3ea808aec0f04&fccid=4c22ae79cf9a9685&vjs=3,Toronto,,,,,,,1,,,1,,,1,,,,,1,1,,,,1,,,,,,,,1,,,1,,,,,,,,1,1,,1,,,,,,,,,,,
140,SENIOR DATA SCIENTIST (DIGITAL AND DATA SCIENCE),https://www.indeed.ca/rc/clk?jk=2f09aad511e9553a&fccid=2c209e080b2e73f5&vjs=3,Toronto,1,1,,1,,1,1,,,,,,,,,,1,,,,,,1,,,,,,1,,1,,,,,,,,,,,,1,,1,1,,,,,,,1,,,
141,Jr. and Sr. Analytics Consultant,https://www.indeed.ca/company/Advance-Analytics-and-Research-Lab/jobs/Junior-Senior-Analytic-Consultant-eb5a678235144ed8?fccid=33f8d55a2e28126f&vjs=3,Toronto,1,1,,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1
142,Senior Data Scientist,https://www.indeed.ca/rc/clk?jk=b1295189da84b6ac&fccid=3a429036b3725efa&vjs=3,Toronto,1,1,,1,1,,,,,1,,,,,,,1,1,,,,,1,,,,,1,,1,1,,,,,,,,,,,,,,,1,1,,,,,1,,,,
143,Machine Learning System Software Engineer,https://www.indeed.ca/rc/clk?jk=c1a22a5a35243971&fccid=d40ebe11fc879426&vjs=3,Toronto,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,"Manager, Data Scientist",https://www.indeed.ca/rc/clk?jk=63dc077938995280&fccid=3002307a9e5b4706&vjs=3,Toronto,,,,1,,,1,,,,,,1,,,,1,1,,,,,1,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,1,,,,
145,Toronto AI Lab: AI / Machine Learning Scientist,https://www.indeed.ca/rc/clk?jk=f5e803a1df0a05c7&fccid=3baffba98df23da3&vjs=3,Toronto,,1,,1,1,,1,1,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,1,1,,
146,SENIOR DATA ANALYST & INTEGRATOR (Data Engineering),https://www.indeed.ca/rc/clk?jk=01c5f64e041806a9&fccid=f2087b51205d4920&vjs=3,Toronto,1,1,,1,1,,,1,,1,,,1,1,,,1,1,1,,,,1,,,,,,,,1,,,1,,,,,,,,,1,,1,1,1,,,,1,1,,,,
147,Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=1aa12056d4d7bd99&fccid=088981af222032de&vjs=3,Toronto,,,,1,,,1,,,,,,1,1,,,,,,,,,1,,,,,,,,1,,,1,,1,,,,,,,1,,,,,,,,,,,,,
148,Senior Data Scientist,https://www.indeed.ca/rc/clk?jk=be5ba2a5db1f9f4a&fccid=0ac3b933f5c5f8e3&vjs=3,Toronto,1,1,,1,,,,,,1,,,,,,,,1,1,,,,1,,1,,1,,,,1,,,,1,1,,1,,,,,1,,1,1,,,,,,1,1,1,,
149,Research Scientist - AI and/or Machine Learning,https://www.indeed.ca/rc/clk?jk=ae753d292902beb0&fccid=f4c6ed63cbcfdc0d&vjs=3,Toronto,1,,,1,1,,1,1,1,1,,,1,1,,,,,,,,,1,,1,,,,1,1,,,,1,,,,,,,,,,,,1,,,,,,,1,,,
150,Manager- Data Science,https://www.indeed.ca/company/Nielsen/jobs/Manager-9851e40c176e4c80?fccid=683f563b5cc25b70&vjs=3,Toronto,1,1,,1,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,1,1,,,
151,Senior Data Scientist (NLP),https://www.indeed.ca/rc/clk?jk=1ff45a972fc8727d&fccid=935bdcc8ea6ea513&vjs=3,Toronto,,,,1,,,,1,,1,,,,,,,1,1,,,,,1,,,,,,1,1,1,,,1,,,,,,,,,1,,1,1,,,1,,,1,1,1,,1
152,Senior Data Scientist,https://www.indeed.ca/rc/clk?jk=9a574d345ef30465&fccid=8b6902cf5e1e68e5&vjs=3,Toronto,,1,,,,,1,,,,,,,,,,,1,1,,,,1,,,,,,,,1,,,,1,1,,1,,,,,,,1,,,,,,,,,1,1,
153,Big Data Instructor,"https://www.indeed.ca/company/Cestar-College-of-Business,-Health-and-Technology/jobs/Big-Data-Instructor-834b6989c6196abf?fccid=6548244c349e0570&vjs=3",Toronto,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,
154,Senior Data Scientist ?€? Model Validation & Governance,https://www.indeed.ca/rc/clk?jk=4a0cb4546a7e1d11&fccid=935bdcc8ea6ea513&vjs=3,Toronto,1,1,,1,1,,,,,1,,,1,,,,1,1,,,,,1,,,,,,,1,,,,1,,,,,,,,,1,,1,1,,,1,,,1,1,1,,
155,"Student Intern, Data Analyst & Quote Controller",https://www.indeed.ca/rc/clk?jk=3c86a75fe08d23c0&fccid=e7e593a18b26fee3&vjs=3,Toronto,,1,,,,,,,,1,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,
156,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=bfbf1f3a69088af4&fccid=0c9f79145598f529&vjs=3,Toronto,,,,1,,,1,1,,,,,,1,,,,1,,,,,1,,,,,,,1,1,,,1,1,,,,,1,,,,1,1,,,,,,,1,,1,,
157,Sr. Data Scientist,https://www.indeed.ca/rc/clk?jk=6c0bbe76522fb952&fccid=f714139b1e4f4df4&vjs=3,Toronto,1,1,,1,1,,1,,,,,,1,,,,1,1,,,,,1,,,,,,,1,1,,,1,1,1,,,,,1,,1,,,1,,,,,,1,1,,,
158,Business Intelligence Analyst,https://www.indeed.ca/rc/clk?jk=212b672fe7b214fe&fccid=4854e96460a20478&vjs=3,Toronto,,,,,,,,,,,,,1,,,,1,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,
159,Senior Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEeCaKVRyV_uwnQ0WZWsfo1bn6WZeEBuu9sU3EZXbsctoqXEI3pYPLgSyBty4p-CKJVlNJuqhH5RgZux2kej8PJh6nLV9gLHObtDyzAKnaXdULTEATHD7gDxnyu6mVIF0N6XZG9McZ2tH_fdDTTZPzJ_LBGFP-uhLAetkDiLPSaT8d8zpTsSAoXFO4sP7MmFy0AOC8458Hu6bo_8tq78gpbmoZYKhxVYKWbI6uJmTD8uaqwCdP8E8efDDRhNLFg5jKejLT6btwax6eJqAMgs5Ub8t0wQx26rPwE6KFAr9FU7ZSNVv_BM5cqtOvckHuJW6AnG3HOBM9bRhhLrYeWaSQAutUsgicI4vgXYUUK5COZoOi40KuClkfW2jpHtofWWTsTyE5sQJzbQqo3RM3kXyZ2AULi2Oj5bg-VneOI8oH8_kHmIfjQTDgYsuUBWkmqEMreYQO-b0XHJ5jdpHXIu6a5U5dxRdguiVcMX_svD5wS2yudd3SSca9Tc=&p=20&fvj=0&vjs=3,Toronto,1,1,,1,1,,,,,1,,,,,,,1,1,,,,,1,,,,,1,,1,1,,,,,,,,,,,,,,,1,1,,,,,1,,,,
160,Sr. Data Scientist - Application,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpE65OpWPukPdLKi2V5qzL6US9m9q6yJa59jJLt4-KraPsEeUNBepfi8JVt6oXx6r-1-Jtc8ABAFqohLli-zddMcpqdjksbFYufEDryffnwAroYC71m1pzIGbuTSbFcoThMeAxTBt8kuqBlELQ5Rgz-XWDjfzDMJSWp9REnv-gOQ1iH44BNZC1hhZw8DmfUoisepl5IvMxYdQk1rFgh3LmvTpsOSw1vMh9d1XuVpO46u6F6fnwCset973HRBIa9LQS-SMW7SN440uv5OiXHi9Sec9cElBQp-dvRI-CAINA_8AWlS1K2Sz3ivjUzegA8OHDfBWj_nuTpZ43H-7gqyDxhB3UVn-dZqxdITf_cTVRvlaU5zdITEjpDz_P02nfgFNLy&p=21&fvj=0&vjs=3,Toronto,1,1,,1,,,,,,1,,,,,,,,1,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,1,1,,,1
161,Big Data Instructor,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CYMvVl1R3x4HhPmDe20s-Dsm8iEII5uyjFc-sLJEUXzLh2VAYLKF2jRQ5wKCQUQVEJBRfM7UITcbgLYL356kofBJUIJujXzN2DBReUeYkT1QzGkRR1PNVAGuESHqOPpvZdtigSrw45ao3-nzuu-x3yMyS3cTLhaTbB6EkBd7cmBY1Q206FYLDEtBNXYLWECV2E-sjS35Wo9mR23aR0dLFnHhozg8rV5XcqOAXqEEfXej5HnRx2PQiydkgv8nQQEM_rLWahf2NtXUfdMrczyxR1VHmztsyuoCl8uarGxPgeZjvi2mjgb6GDVDE0Jj3nlIhgQ5p3ZqSfOUbfsJfCRlZ5X7-mXKTFf9x3teFEDI-me5QqfXdWcO5f47xgAvZXqHaI-JeaYRbFf3LpjBPz0fBG2-1uMQr7nr9kYjWOvZWguMLxRSORQBrmE6990h5n2m7v_isntmQPww==&p=22&fvj=1&vjs=3,Toronto,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,
162,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AXBtxsLe9m2KRj_jCBdk184ANefrLFEPSzBzUevTHxVwzdFFWiCuUFfaZuy5dwRaMj5mCL0UEU0zImT-niN5AwOtL7_oWvk0ODx5hsNu4bQngYuf22su9ZAmnXrFu6_RTciQEPhjyJuMTyRq5voyJQoLFiGOz0vYxEgL2oQm_XVq0JoSuVzvRs3rTUiaFlWuCkyWqgl0ieHTzdxX7nd7wfdZseIW8XluOYco_-XKvSeHy5Kp-U3KfWGl_Chdjs2oq6KWyB4an6QbxtaXa3EZ0xsyUaQglpZNoxAOJQ6Y8FQbst3DXK3CT1CBD-GlTQVc2gATuVxt6oOJvZatIN2o8ZCryvbqsACUji84O5HBkN7dQPf37zFclVXAZmNan3bodhif3X6rvzpusXNvPcETpsds9dK0QLK7AMgLAWYUTayLyRjbeVuOJONSXB8w8DbKfR_utS7xuQGEIBQHherhc5SnQ7zpOJbQQ=&p=23&fvj=1&vjs=3,Toronto,,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,1,,,,
163,Python Data Scientist - Research and Engineering,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BFUzwZI7hB6sL3-1CSRuneG5TadXY2WMHKQsf1P6r6k45m7TN6EVbfDXe_axt3BS7b6n5egkEfAym44vnFG7hMQfQR9CMQJY7kizhXvr3KH6LDtowaKUEt7PpbGXqDrHT7Jth6vyLAa51j_VZf5cBffg5pBda816ZUiy6m73uaszGk27W48vYtvs0iODdBbI8zX38t1X6_c6TFEcgHEdyjfEeVPrXp4tTHNttUhU8dmAdJw0mI4mOmp_3s92gctwWeEpyn42wvAo6zh9WjaVvyrUjhGJLranNip8gxMX3rtrLRuVebB8AlvqosCaMgfXHWbbuppziNGdCIg29cgxk45uCX00rvesn1OB6myoaKeOvgYDdj1oTMD-iZ3xceFALBO-DKLQtq-AFTGBEA6Yo7T_O54MQ65fqXxbT5ris4sh5UeTwhdUiuDmNKbDy1UrHJyEgTYy1CrttYnZgJPWSZ9VQ9U1qhvhgJ9j6L5smFvw==&p=24&fvj=1&vjs=3,Toronto,1,1,,1,,,,,,,,,1,1,,,,1,1,,,1,1,,,,,,1,1,1,,,1,,,,,,1,,,,,,,,,,,,,1,1,,
164,Big Data Operations Specialist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DfaJzxeKsHg3yNa09Lu8cQQduvjegwzxl5yjE4sdO8aCQ7r433WSCgz7HcYFllrIDsHBe4z3rcFtA5i1J5G4FbQMDoOPjw874oHHM5HAs3M9-kNVuGFDx-C2Qyis7Vbs-NfuFaJ6u0bZw_pp4CQuhtRoP4pIOFV-o-1ZjcEf6wJahm6c5NF_DPMY2JibelwKEhHO3ht-nGKeemvP6GTre6qPFwhP21S41AGUy1PYu7PFQjuqtV4XhbdLAWogI9WQCxdeAW0yybt-MfR0upfGu2ljlGoSmuTWbd5ETsFCCPpOOKFUMo-HK-CnE2XVboAHqLaBF3M4GcjSJv7gsAUr0TeHAF34HVHOV30phfQrw0B63DpIRCVd-OqXm5DYBpEJeXivvMWZd4oLtLTxwrJi1x-Kjvm9AhYatiqgbDzViPv2B4oYcD2XePgBVdnvR52qeqHlypI-LQT-kDW8m7Ym77sMHcBce1ujUBPN38Jr5p8BPMf43GULRK1gTtZMJ5XLasvj48uNh7zTZ6ye4KoP_bx0CqwZ-3mnDKPEwnvqa4n9yobCgDQupwUBOC7v6XwYM=&p=25&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,1,,1,,
165,Data Scientist - Price Point ?€? Start-up company,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwEf0smmuywFu0s7qBplW4_mnInwsBMaGs3W7WdnItUWZmBCYsWX1RW3bU97Yzbz19hYBAatoROe_dU8hyUiO2MdYQzekcRLwXCRF7pOJqN-ZC5J3sIQptftPzqzPYtTLy-L31kfzoCsaaL9j9gQe4G8Lw8YVlIXjUNMvRraQZMsQrYJYgurDgIrnqIAe2cHzoxMm4Vi20Lxh0aU5V6CW4sBb0RMJesqLKbmZhRr-9SSTcai4--tb1fQfkabpAk2L5_7ibNcNdxOPAbn0dwWU5tVRAieNhlwMFy9OZrmBoomPGrrBucJUf4ozCUGicegVwQDtptK7HBvQCYNYl7yGZYF8Om2ux_0vTg1g2Tw4cTprSSH96dZdRkvtsffgEjPiMRgUULIdccae_rbBPKRRJw8PymYddmeKODg==&p=26&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
166,"Data Scientist, Financial Crimes and Cybersecurity, Senior Associate",https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CFuo8Y6gfchSUHQ1--N7NldjQkI7yBNtHdUdaTqsTp_wgBx-mCezkojpE1FqImCDcdMpTknceFKa1yqHEfg7eAzIRiEPi0KnsHBrUZqxbRZ7zRnwJLbU1gJumxWF0-bCwuOKher6Wuzrh9SqRxKGwEK4lbWtiFYzfIJDHrR3nwa22IkqEvxbREA0kI5lTvFlDdAIljR1OJQKFRzK0SHLREX6jHho_LIQcuJfDN9CYnJlR9Fc99FGZyiG8-HP_cQf0xuAbmd_FMFW1-ae5DmPcI_910zF-vzoWY8Atw1WDLrFeqpWJvD4HbzrOl5y26ez_bBd7oRLIhb5gGBQnN3eUiL_7pikHgHlDB4Z4vONsDCBFDlxN7uBTwMVACgpMn2ocL-9vmKd4ob0DD1lEwG033H5pMMwbpMtL4RC8FdYalfMz4PAdTLHZC94q_Slo_NIJjbjCk8MDE7CtwFNhqOwS8rKhT6OcbL5ClkFK2bOLPfFunsgoNodwS1AG6JuWCp3fzqPwOzECacwima67ZyuPGISvaOmXYgq5aUjH5PNPTKauh8fwHAEkHTii3q2lPsEDAQjGVEh9pTPlbNICWmXzuV-itgOZeRr7PdUkGrxxBq-Gd0clN3_yI&p=27&fvj=0&vjs=3,Toronto,,,,1,1,,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,1,1,,1
167,Machine Learning Careers @ QUALCOMM Canada,https://www.indeed.ca/rc/clk?jk=ebb7e6ef37a92b0b&fccid=d40ebe11fc879426&vjs=3,Toronto,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Research Scientist - AI and/or Machine Learning,https://www.indeed.ca/rc/clk?jk=ae753d292902beb0&fccid=f4c6ed63cbcfdc0d&vjs=3,Toronto,1,,,1,1,,1,1,1,1,,,1,1,,,,,,,,,1,,1,,,,1,1,,,,1,,,,,,,,,,,,1,,,,,,,1,,,
169,Senior Wireless Data Scientist,https://www.indeed.ca/rc/clk?jk=638e244e4f160533&fccid=b5583ca8df6a68c3&vjs=3,Toronto,1,,,1,1,,1,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,1,1,,1,
170,"Specialist, Marketing Analytics",https://www.indeed.ca/rc/clk?jk=dd69902b93369062&fccid=6d9b8e75dfffb17e&vjs=3,Toronto,1,1,,1,,,,,,,1,,1,,,,1,1,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,1,1,,,
171,Senior Data Analyst,https://www.indeed.ca/rc/clk?jk=e75d711873fd6d47&fccid=1840655dc2c95c6f&vjs=3,Toronto,1,1,,,,,,,,1,,,1,,,,1,1,1,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,
172,Business Intelligence Engineer,https://www.indeed.ca/rc/clk?jk=4442f29c9e047e57&fccid=d70f4f0ef2567fb8&vjs=3,Toronto,,1,,1,,,,,,1,,,1,,,,1,1,1,,,,1,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
173,Machine Learning/Data Engineer,https://www.indeed.ca/rc/clk?jk=893f6b0fd5e55acb&fccid=cf8d3d60750f6a59&vjs=3,Toronto,1,1,1,1,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,
174,"Director, Data Science",https://www.indeed.ca/rc/clk?jk=82c0b672d840fdee&fccid=3002307a9e5b4706&vjs=3,Toronto,1,,,1,,,1,,,,,,1,,,,1,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,1,,1,1,,,,,,1,1,1,,
175,Machine Learning Engineer - Content Discovery Squad,https://www.indeed.ca/rc/clk?jk=e18e7e4f7e386356&fccid=ea2f3473c53cb525&vjs=3,Toronto,,,,1,,,1,,,,,,1,,,,1,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,
176,Senior Big Data Developer (Cloud),https://www.indeed.ca/rc/clk?jk=623296d381cf4cf5&fccid=efee8d7cab418992&vjs=3,Toronto,,,,,,,1,,,1,,,1,,,,,1,1,,,,1,,,,,,,,1,,,1,,,,,,,,1,1,,1,,,,,,,,,,,
177,"Associate Manager, Campaign Analytics",https://www.indeed.ca/rc/clk?jk=aa1e40e1b178db6e&fccid=d7114f1cac8d0711&vjs=3,Toronto,,1,,,,,,,,1,,,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,1,1,,,1
178,Machine Learning Scientist,https://www.indeed.ca/rc/clk?jk=0e283bd642939ccd&fccid=2c0a62ec8f3ae315&vjs=3,Toronto,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,1,,,,,,,,,,1,1,1,,,1,,,,1,,,
179,University Internship - AI Engineer,https://www.indeed.ca/rc/clk?jk=7d0490cdbd3a561a&fccid=799362a2faa3b40a&vjs=3,Toronto,,,,1,,,1,,,,,,,,,,,1,1,1,,,1,,,,,,,1,1,,,1,1,1,,1,,,,,,,1,,,,,,,,,,,
180,Principal Data Scientist | Global BI,https://www.indeed.ca/rc/clk?jk=52de72367ecfaa4d&fccid=70687d47d3cdf42e&vjs=3,Toronto,1,1,,1,1,,,,,,,,1,,,,1,1,,,,,1,,1,,,1,1,,,1,,1,,,,,,,1,,,1,1,1,,,,,,,1,1,,1
181,"Manager, Internal Ratings Management (18 month contract) - Risk Management, Data Science",https://www.indeed.ca/rc/clk?jk=e694ab8523c82cd3&fccid=3002307a9e5b4706&vjs=3,Toronto,,1,,1,1,,,,,1,,,1,,,,1,1,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,1,1,1,,,,,1,,,,1
182,Machine Learning Developer,https://www.indeed.ca/rc/clk?jk=e8a9eb5c6bc7c620&fccid=c71c81e6ff3d20a6&vjs=3,Toronto,1,,,,,,1,,,1,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,1,,,,
183,Product Manager - Data Science & Engineering,https://www.indeed.ca/rc/clk?jk=5fc1be6d22c34205&fccid=d5a5824be27ba831&vjs=3,Toronto,,,,,,,,,,1,,,1,,,,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,1,,1,,,,,1,1,,1,,
184,"Lead Educator, Data Science",https://www.indeed.ca/rc/clk?jk=7b2bc83c0b642208&fccid=163ccc336a959b8b&vjs=3,Toronto,,,,1,,,,,,,,,1,,,,1,1,1,1,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,
185,"Architect, Business Analytics",https://www.indeed.ca/rc/clk?jk=79f12688ed41d8bb&fccid=50f045c36aa7a501&vjs=3,Toronto,1,,,1,1,,1,,,,,,1,1,,,,1,1,1,1,,1,,,,,,,,,,,1,1,,,1,,,,,,,1,,,,,1,,1,,1,,
186,Senior Big Data Developer,https://www.indeed.ca/rc/clk?jk=36c3ea808aec0f04&fccid=4c22ae79cf9a9685&vjs=3,Toronto,,,,,,,1,,,1,,,1,,,,,1,1,,,,1,,,,,,,,1,,,1,,,,,,,,1,1,,1,,,,,,,,,,,
